Energy	X	Y	Z	Results	Rel Error
					
1e-05	131	-392	-392	0.0	0.0
1e-05	131	-392	-130	0.0	0.0
1e-05	131	-392	132	0.0	0.0
1e-05	131	-392	394	0.0	0.0
1e-05	131	-130	-392	0.0	0.0
1e-05	131	-130	-130	0.0	0.0
1e-05	131	-130	132	0.0	0.0
1e-05	131	-130	394	0.0	0.0
1e-05	393	-392	-392	0.0	0.0
1e-05	393	-392	-130	0.0	0.0
1e-05	393	-392	132	0.0	0.0
1e-05	393	-392	394	0.0	0.0
1e-05	393	-130	-392	0.0	0.0
1e-05	393	-130	-130	0.0	0.0
1e-05	393	-130	132	0.0	0.0
1e-05	393	-130	394	0.0	0.0
0.1	131	-392	-392	0.0	0.0
0.1	131	-392	-130	0.0	0.0
0.1	131	-392	132	0.0	0.0
0.1	131	-392	394	0.0	0.0
0.1	131	-130	-392	0.0	0.0
0.1	131	-130	-130	0.0	0.0
0.1	131	-130	132	0.0	0.0
0.1	131	-130	394	0.0	0.0
0.1	393	-392	-392	0.0	0.0
0.1	393	-392	-130	0.0	0.0
0.1	393	-392	132	0.0	0.0
0.1	393	-392	394	0.0	0.0
0.1	393	-130	-392	0.0	0.0
0.1	393	-130	-130	0.0	0.0
0.1	393	-130	132	0.0	0.0
0.1	393	-130	394	0.0	0.0
0.41399	131	-392	-392	0.0	0.0
0.41399	131	-392	-130	0.0	0.0
0.41399	131	-392	132	0.0	0.0
0.41399	131	-392	394	0.0	0.0
0.41399	131	-130	-392	0.0	0.0
0.41399	131	-130	-130	0.0	0.0
0.41399	131	-130	132	0.0	0.0
0.41399	131	-130	394	0.0	0.0
0.41399	393	-392	-392	0.0	0.0
0.41399	393	-392	-130	0.0	0.0
0.41399	393	-392	132	0.0	0.0
0.41399	393	-392	394	0.0	0.0
0.41399	393	-130	-392	0.0	0.0
0.41399	393	-130	-130	0.0	0.0
0.41399	393	-130	132	0.0	0.0
0.41399	393	-130	394	0.0	0.0
0.53158	131	-392	-392	0.0	0.0
0.53158	131	-392	-130	0.0	0.0
0.53158	131	-392	132	0.0	0.0
0.53158	131	-392	394	0.0	0.0
0.53158	131	-130	-392	0.0	0.0
0.53158	131	-130	-130	0.0	0.0
0.53158	131	-130	132	0.0	0.0
0.53158	131	-130	394	0.0	0.0
0.53158	393	-392	-392	0.0	0.0
0.53158	393	-392	-130	0.0	0.0
0.53158	393	-392	132	0.0	0.0
0.53158	393	-392	394	0.0	0.0
0.53158	393	-130	-392	0.0	0.0
0.53158	393	-130	-130	0.0	0.0
0.53158	393	-130	132	0.0	0.0
0.53158	393	-130	394	0.0	0.0
0.68256	131	-392	-392	0.0	0.0
0.68256	131	-392	-130	0.0	0.0
0.68256	131	-392	132	0.0	0.0
0.68256	131	-392	394	0.0	0.0
0.68256	131	-130	-392	0.0	0.0
0.68256	131	-130	-130	0.0	0.0
0.68256	131	-130	132	0.0	0.0
0.68256	131	-130	394	0.0	0.0
0.68256	393	-392	-392	0.0	0.0
0.68256	393	-392	-130	0.0	0.0
0.68256	393	-392	132	0.0	0.0
0.68256	393	-392	394	0.0	0.0
0.68256	393	-130	-392	0.0	0.0
0.68256	393	-130	-130	0.0	0.0
0.68256	393	-130	132	0.0	0.0
0.68256	393	-130	394	0.0	0.0
0.87643	131	-392	-392	0.0	0.0
0.87643	131	-392	-130	0.0	0.0
0.87643	131	-392	132	0.0	0.0
0.87643	131	-392	394	0.0	0.0
0.87643	131	-130	-392	0.0	0.0
0.87643	131	-130	-130	0.0	0.0
0.87643	131	-130	132	0.0	0.0
0.87643	131	-130	394	0.0	0.0
0.87643	393	-392	-392	0.0	0.0
0.87643	393	-392	-130	0.0	0.0
0.87643	393	-392	132	0.0	0.0
0.87643	393	-392	394	0.0	0.0
0.87643	393	-130	-392	0.0	0.0
0.87643	393	-130	-130	0.0	0.0
0.87643	393	-130	132	0.0	0.0
0.87643	393	-130	394	0.0	0.0
1.1253	131	-392	-392	0.0	0.0
1.1253	131	-392	-130	0.0	0.0
1.1253	131	-392	132	0.0	0.0
1.1253	131	-392	394	0.0	0.0
1.1253	131	-130	-392	0.0	0.0
1.1253	131	-130	-130	0.0	0.0
1.1253	131	-130	132	0.0	0.0
1.1253	131	-130	394	0.0	0.0
1.1253	393	-392	-392	0.0	0.0
1.1253	393	-392	-130	0.0	0.0
1.1253	393	-392	132	0.0	0.0
1.1253	393	-392	394	0.0	0.0
1.1253	393	-130	-392	0.0	0.0
1.1253	393	-130	-130	0.0	0.0
1.1253	393	-130	132	0.0	0.0
1.1253	393	-130	394	0.0	0.0
1.445	131	-392	-392	0.0	0.0
1.445	131	-392	-130	0.0	0.0
1.445	131	-392	132	0.0	0.0
1.445	131	-392	394	0.0	0.0
1.445	131	-130	-392	0.0	0.0
1.445	131	-130	-130	0.0	0.0
1.445	131	-130	132	0.0	0.0
1.445	131	-130	394	0.0	0.0
1.445	393	-392	-392	0.0	0.0
1.445	393	-392	-130	0.0	0.0
1.445	393	-392	132	0.0	0.0
1.445	393	-392	394	0.0	0.0
1.445	393	-130	-392	0.0	0.0
1.445	393	-130	-130	0.0	0.0
1.445	393	-130	132	0.0	0.0
1.445	393	-130	394	0.0	0.0
1.8554	131	-392	-392	0.0	0.0
1.8554	131	-392	-130	0.0	0.0
1.8554	131	-392	132	0.0	0.0
1.8554	131	-392	394	0.0	0.0
1.8554	131	-130	-392	0.0	0.0
1.8554	131	-130	-130	0.0	0.0
1.8554	131	-130	132	0.0	0.0
1.8554	131	-130	394	0.0	0.0
1.8554	393	-392	-392	0.0	0.0
1.8554	393	-392	-130	0.0	0.0
1.8554	393	-392	132	0.0	0.0
1.8554	393	-392	394	0.0	0.0
1.8554	393	-130	-392	0.0	0.0
1.8554	393	-130	-130	0.0	0.0
1.8554	393	-130	132	0.0	0.0
1.8554	393	-130	394	0.0	0.0
2.3824	131	-392	-392	0.0	0.0
2.3824	131	-392	-130	0.0	0.0
2.3824	131	-392	132	0.0	0.0
2.3824	131	-392	394	0.0	0.0
2.3824	131	-130	-392	0.0	0.0
2.3824	131	-130	-130	0.0	0.0
2.3824	131	-130	132	0.0	0.0
2.3824	131	-130	394	0.0	0.0
2.3824	393	-392	-392	0.0	0.0
2.3824	393	-392	-130	0.0	0.0
2.3824	393	-392	132	0.0	0.0
2.3824	393	-392	394	0.0	0.0
2.3824	393	-130	-392	0.0	0.0
2.3824	393	-130	-130	0.0	0.0
2.3824	393	-130	132	0.0	0.0
2.3824	393	-130	394	0.0	0.0
3.059	131	-392	-392	0.0	0.0
3.059	131	-392	-130	0.0	0.0
3.059	131	-392	132	0.0	0.0
3.059	131	-392	394	0.0	0.0
3.059	131	-130	-392	0.0	0.0
3.059	131	-130	-130	0.0	0.0
3.059	131	-130	132	0.0	0.0
3.059	131	-130	394	0.0	0.0
3.059	393	-392	-392	0.0	0.0
3.059	393	-392	-130	0.0	0.0
3.059	393	-392	132	0.0	0.0
3.059	393	-392	394	0.0	0.0
3.059	393	-130	-392	0.0	0.0
3.059	393	-130	-130	0.0	0.0
3.059	393	-130	132	0.0	0.0
3.059	393	-130	394	0.0	0.0
3.9279	131	-392	-392	0.0	0.0
3.9279	131	-392	-130	0.0	0.0
3.9279	131	-392	132	0.0	0.0
3.9279	131	-392	394	0.0	0.0
3.9279	131	-130	-392	0.0	0.0
3.9279	131	-130	-130	0.0	0.0
3.9279	131	-130	132	0.0	0.0
3.9279	131	-130	394	0.0	0.0
3.9279	393	-392	-392	0.0	0.0
3.9279	393	-392	-130	0.0	0.0
3.9279	393	-392	132	0.0	0.0
3.9279	393	-392	394	0.0	0.0
3.9279	393	-130	-392	0.0	0.0
3.9279	393	-130	-130	0.0	0.0
3.9279	393	-130	132	0.0	0.0
3.9279	393	-130	394	0.0	0.0
5.0435	131	-392	-392	0.0	0.0
5.0435	131	-392	-130	0.0	0.0
5.0435	131	-392	132	0.0	0.0
5.0435	131	-392	394	0.0	0.0
5.0435	131	-130	-392	0.0	0.0
5.0435	131	-130	-130	0.0	0.0
5.0435	131	-130	132	0.0	0.0
5.0435	131	-130	394	0.0	0.0
5.0435	393	-392	-392	0.0	0.0
5.0435	393	-392	-130	0.0	0.0
5.0435	393	-392	132	0.0	0.0
5.0435	393	-392	394	0.0	0.0
5.0435	393	-130	-392	0.0	0.0
5.0435	393	-130	-130	0.0	0.0
5.0435	393	-130	132	0.0	0.0
5.0435	393	-130	394	0.0	0.0
6.4759	131	-392	-392	0.0	0.0
6.4759	131	-392	-130	0.0	0.0
6.4759	131	-392	132	0.0	0.0
6.4759	131	-392	394	0.0	0.0
6.4759	131	-130	-392	0.0	0.0
6.4759	131	-130	-130	0.0	0.0
6.4759	131	-130	132	0.0	0.0
6.4759	131	-130	394	0.0	0.0
6.4759	393	-392	-392	0.0	0.0
6.4759	393	-392	-130	0.0	0.0
6.4759	393	-392	132	0.0	0.0
6.4759	393	-392	394	0.0	0.0
6.4759	393	-130	-392	0.0	0.0
6.4759	393	-130	-130	0.0	0.0
6.4759	393	-130	132	0.0	0.0
6.4759	393	-130	394	0.0	0.0
8.3153	131	-392	-392	0.0	0.0
8.3153	131	-392	-130	0.0	0.0
8.3153	131	-392	132	0.0	0.0
8.3153	131	-392	394	0.0	0.0
8.3153	131	-130	-392	0.0	0.0
8.3153	131	-130	-130	0.0	0.0
8.3153	131	-130	132	0.0	0.0
8.3153	131	-130	394	0.0	0.0
8.3153	393	-392	-392	0.0	0.0
8.3153	393	-392	-130	0.0	0.0
8.3153	393	-392	132	0.0	0.0
8.3153	393	-392	394	0.0	0.0
8.3153	393	-130	-392	0.0	0.0
8.3153	393	-130	-130	0.0	0.0
8.3153	393	-130	132	0.0	0.0
8.3153	393	-130	394	0.0	0.0
10.677	131	-392	-392	0.0	0.0
10.677	131	-392	-130	0.0	0.0
10.677	131	-392	132	0.0	0.0
10.677	131	-392	394	0.0	0.0
10.677	131	-130	-392	0.0	0.0
10.677	131	-130	-130	0.0	0.0
10.677	131	-130	132	0.0	0.0
10.677	131	-130	394	0.0	0.0
10.677	393	-392	-392	0.0	0.0
10.677	393	-392	-130	0.0	0.0
10.677	393	-392	132	0.0	0.0
10.677	393	-392	394	0.0	0.0
10.677	393	-130	-392	0.0	0.0
10.677	393	-130	-130	0.0	0.0
10.677	393	-130	132	0.0	0.0
10.677	393	-130	394	0.0	0.0
13.71	131	-392	-392	0.0	0.0
13.71	131	-392	-130	0.0	0.0
13.71	131	-392	132	0.0	0.0
13.71	131	-392	394	0.0	0.0
13.71	131	-130	-392	0.0	0.0
13.71	131	-130	-130	0.0	0.0
13.71	131	-130	132	0.0	0.0
13.71	131	-130	394	0.0	0.0
13.71	393	-392	-392	0.0	0.0
13.71	393	-392	-130	0.0	0.0
13.71	393	-392	132	0.0	0.0
13.71	393	-392	394	0.0	0.0
13.71	393	-130	-392	0.0	0.0
13.71	393	-130	-130	0.0	0.0
13.71	393	-130	132	0.0	0.0
13.71	393	-130	394	0.0	0.0
17.604	131	-392	-392	0.0	0.0
17.604	131	-392	-130	0.0	0.0
17.604	131	-392	132	0.0	0.0
17.604	131	-392	394	0.0	0.0
17.604	131	-130	-392	0.0	0.0
17.604	131	-130	-130	0.0	0.0
17.604	131	-130	132	0.0	0.0
17.604	131	-130	394	0.0	0.0
17.604	393	-392	-392	0.0	0.0
17.604	393	-392	-130	0.0	0.0
17.604	393	-392	132	0.0	0.0
17.604	393	-392	394	0.0	0.0
17.604	393	-130	-392	0.0	0.0
17.604	393	-130	-130	0.0	0.0
17.604	393	-130	132	0.0	0.0
17.604	393	-130	394	0.0	0.0
22.603	131	-392	-392	0.0	0.0
22.603	131	-392	-130	0.0	0.0
22.603	131	-392	132	0.0	0.0
22.603	131	-392	394	0.0	0.0
22.603	131	-130	-392	0.0	0.0
22.603	131	-130	-130	0.0	0.0
22.603	131	-130	132	0.0	0.0
22.603	131	-130	394	0.0	0.0
22.603	393	-392	-392	0.0	0.0
22.603	393	-392	-130	0.0	0.0
22.603	393	-392	132	0.0	0.0
22.603	393	-392	394	0.0	0.0
22.603	393	-130	-392	0.0	0.0
22.603	393	-130	-130	0.0	0.0
22.603	393	-130	132	0.0	0.0
22.603	393	-130	394	0.0	0.0
29.023	131	-392	-392	0.0	0.0
29.023	131	-392	-130	0.0	0.0
29.023	131	-392	132	0.0	0.0
29.023	131	-392	394	0.0	0.0
29.023	131	-130	-392	0.0	0.0
29.023	131	-130	-130	0.0	0.0
29.023	131	-130	132	0.0	0.0
29.023	131	-130	394	0.0	0.0
29.023	393	-392	-392	0.0	0.0
29.023	393	-392	-130	0.0	0.0
29.023	393	-392	132	0.0	0.0
29.023	393	-392	394	0.0	0.0
29.023	393	-130	-392	0.0	0.0
29.023	393	-130	-130	0.0	0.0
29.023	393	-130	132	0.0	0.0
29.023	393	-130	394	0.0	0.0
37.266	131	-392	-392	0.0	0.0
37.266	131	-392	-130	0.0	0.0
37.266	131	-392	132	0.0	0.0
37.266	131	-392	394	0.0	0.0
37.266	131	-130	-392	0.0	0.0
37.266	131	-130	-130	0.0	0.0
37.266	131	-130	132	0.0	0.0
37.266	131	-130	394	0.0	0.0
37.266	393	-392	-392	0.0	0.0
37.266	393	-392	-130	0.0	0.0
37.266	393	-392	132	0.0	0.0
37.266	393	-392	394	0.0	0.0
37.266	393	-130	-392	0.0	0.0
37.266	393	-130	-130	0.0	0.0
37.266	393	-130	132	0.0	0.0
37.266	393	-130	394	0.0	0.0
47.851	131	-392	-392	0.0	0.0
47.851	131	-392	-130	0.0	0.0
47.851	131	-392	132	0.0	0.0
47.851	131	-392	394	0.0	0.0
47.851	131	-130	-392	0.0	0.0
47.851	131	-130	-130	0.0	0.0
47.851	131	-130	132	0.0	0.0
47.851	131	-130	394	0.0	0.0
47.851	393	-392	-392	0.0	0.0
47.851	393	-392	-130	0.0	0.0
47.851	393	-392	132	0.0	0.0
47.851	393	-392	394	0.0	0.0
47.851	393	-130	-392	0.0	0.0
47.851	393	-130	-130	0.0	0.0
47.851	393	-130	132	0.0	0.0
47.851	393	-130	394	0.0	0.0
61.442	131	-392	-392	0.0	0.0
61.442	131	-392	-130	0.0	0.0
61.442	131	-392	132	0.0	0.0
61.442	131	-392	394	0.0	0.0
61.442	131	-130	-392	0.0	0.0
61.442	131	-130	-130	0.0	0.0
61.442	131	-130	132	0.0	0.0
61.442	131	-130	394	0.0	0.0
61.442	393	-392	-392	0.0	0.0
61.442	393	-392	-130	0.0	0.0
61.442	393	-392	132	0.0	0.0
61.442	393	-392	394	0.0	0.0
61.442	393	-130	-392	0.0	0.0
61.442	393	-130	-130	0.0	0.0
61.442	393	-130	132	0.0	0.0
61.442	393	-130	394	0.0	0.0
78.893	131	-392	-392	0.0	0.0
78.893	131	-392	-130	0.0	0.0
78.893	131	-392	132	0.0	0.0
78.893	131	-392	394	0.0	0.0
78.893	131	-130	-392	0.0	0.0
78.893	131	-130	-130	0.0	0.0
78.893	131	-130	132	0.0	0.0
78.893	131	-130	394	0.0	0.0
78.893	393	-392	-392	0.0	0.0
78.893	393	-392	-130	0.0	0.0
78.893	393	-392	132	0.0	0.0
78.893	393	-392	394	0.0	0.0
78.893	393	-130	-392	0.0	0.0
78.893	393	-130	-130	0.0	0.0
78.893	393	-130	132	0.0	0.0
78.893	393	-130	394	0.0	0.0
101.3	131	-392	-392	0.0	0.0
101.3	131	-392	-130	0.0	0.0
101.3	131	-392	132	0.0	0.0
101.3	131	-392	394	0.0	0.0
101.3	131	-130	-392	0.0	0.0
101.3	131	-130	-130	0.0	0.0
101.3	131	-130	132	0.0	0.0
101.3	131	-130	394	0.0	0.0
101.3	393	-392	-392	0.0	0.0
101.3	393	-392	-130	0.0	0.0
101.3	393	-392	132	0.0	0.0
101.3	393	-392	394	0.0	0.0
101.3	393	-130	-392	0.0	0.0
101.3	393	-130	-130	0.0	0.0
101.3	393	-130	132	0.0	0.0
101.3	393	-130	394	0.0	0.0
130.07	131	-392	-392	0.0	0.0
130.07	131	-392	-130	0.0	0.0
130.07	131	-392	132	0.0	0.0
130.07	131	-392	394	0.0	0.0
130.07	131	-130	-392	0.0	0.0
130.07	131	-130	-130	0.0	0.0
130.07	131	-130	132	0.0	0.0
130.07	131	-130	394	0.0	0.0
130.07	393	-392	-392	0.0	0.0
130.07	393	-392	-130	0.0	0.0
130.07	393	-392	132	0.0	0.0
130.07	393	-392	394	0.0	0.0
130.07	393	-130	-392	0.0	0.0
130.07	393	-130	-130	0.0	0.0
130.07	393	-130	132	0.0	0.0
130.07	393	-130	394	0.0	0.0
167.02	131	-392	-392	0.0	0.0
167.02	131	-392	-130	0.0	0.0
167.02	131	-392	132	0.0	0.0
167.02	131	-392	394	0.0	0.0
167.02	131	-130	-392	0.0	0.0
167.02	131	-130	-130	0.0	0.0
167.02	131	-130	132	0.0	0.0
167.02	131	-130	394	0.0	0.0
167.02	393	-392	-392	0.0	0.0
167.02	393	-392	-130	0.0	0.0
167.02	393	-392	132	0.0	0.0
167.02	393	-392	394	0.0	0.0
167.02	393	-130	-392	0.0	0.0
167.02	393	-130	-130	0.0	0.0
167.02	393	-130	132	0.0	0.0
167.02	393	-130	394	0.0	0.0
214.45	131	-392	-392	0.0	0.0
214.45	131	-392	-130	0.0	0.0
214.45	131	-392	132	0.0	0.0
214.45	131	-392	394	0.0	0.0
214.45	131	-130	-392	0.0	0.0
214.45	131	-130	-130	0.0	0.0
214.45	131	-130	132	0.0	0.0
214.45	131	-130	394	0.0	0.0
214.45	393	-392	-392	0.0	0.0
214.45	393	-392	-130	0.0	0.0
214.45	393	-392	132	0.0	0.0
214.45	393	-392	394	0.0	0.0
214.45	393	-130	-392	0.0	0.0
214.45	393	-130	-130	0.0	0.0
214.45	393	-130	132	0.0	0.0
214.45	393	-130	394	0.0	0.0
275.36	131	-392	-392	0.0	0.0
275.36	131	-392	-130	0.0	0.0
275.36	131	-392	132	0.0	0.0
275.36	131	-392	394	0.0	0.0
275.36	131	-130	-392	0.0	0.0
275.36	131	-130	-130	0.0	0.0
275.36	131	-130	132	0.0	0.0
275.36	131	-130	394	0.0	0.0
275.36	393	-392	-392	0.0	0.0
275.36	393	-392	-130	0.0	0.0
275.36	393	-392	132	0.0	0.0
275.36	393	-392	394	0.0	0.0
275.36	393	-130	-392	0.0	0.0
275.36	393	-130	-130	0.0	0.0
275.36	393	-130	132	0.0	0.0
275.36	393	-130	394	0.0	0.0
353.58	131	-392	-392	0.0	0.0
353.58	131	-392	-130	0.0	0.0
353.58	131	-392	132	0.0	0.0
353.58	131	-392	394	0.0	0.0
353.58	131	-130	-392	0.0	0.0
353.58	131	-130	-130	0.0	0.0
353.58	131	-130	132	0.0	0.0
353.58	131	-130	394	0.0	0.0
353.58	393	-392	-392	0.0	0.0
353.58	393	-392	-130	0.0	0.0
353.58	393	-392	132	0.0	0.0
353.58	393	-392	394	0.0	0.0
353.58	393	-130	-392	0.0	0.0
353.58	393	-130	-130	0.0	0.0
353.58	393	-130	132	0.0	0.0
353.58	393	-130	394	0.0	0.0
454.0	131	-392	-392	0.0	0.0
454.0	131	-392	-130	0.0	0.0
454.0	131	-392	132	0.0	0.0
454.0	131	-392	394	0.0	0.0
454.0	131	-130	-392	0.0	0.0
454.0	131	-130	-130	0.0	0.0
454.0	131	-130	132	0.0	0.0
454.0	131	-130	394	0.0	0.0
454.0	393	-392	-392	0.0	0.0
454.0	393	-392	-130	0.0	0.0
454.0	393	-392	132	0.0	0.0
454.0	393	-392	394	0.0	0.0
454.0	393	-130	-392	0.0	0.0
454.0	393	-130	-130	0.0	0.0
454.0	393	-130	132	0.0	0.0
454.0	393	-130	394	0.0	0.0
582.95	131	-392	-392	0.0	0.0
582.95	131	-392	-130	0.0	0.0
582.95	131	-392	132	0.0	0.0
582.95	131	-392	394	0.0	0.0
582.95	131	-130	-392	0.0	0.0
582.95	131	-130	-130	0.0	0.0
582.95	131	-130	132	0.0	0.0
582.95	131	-130	394	0.0	0.0
582.95	393	-392	-392	0.0	0.0
582.95	393	-392	-130	0.0	0.0
582.95	393	-392	132	0.0	0.0
582.95	393	-392	394	0.0	0.0
582.95	393	-130	-392	0.0	0.0
582.95	393	-130	-130	0.0	0.0
582.95	393	-130	132	0.0	0.0
582.95	393	-130	394	0.0	0.0
748.52	131	-392	-392	0.0	0.0
748.52	131	-392	-130	0.0	0.0
748.52	131	-392	132	0.0	0.0
748.52	131	-392	394	0.0	0.0
748.52	131	-130	-392	0.0	0.0
748.52	131	-130	-130	0.0	0.0
748.52	131	-130	132	0.0	0.0
748.52	131	-130	394	0.0	0.0
748.52	393	-392	-392	0.0	0.0
748.52	393	-392	-130	0.0	0.0
748.52	393	-392	132	0.0	0.0
748.52	393	-392	394	0.0	0.0
748.52	393	-130	-392	0.0	0.0
748.52	393	-130	-130	0.0	0.0
748.52	393	-130	132	0.0	0.0
748.52	393	-130	394	0.0	0.0
961.12	131	-392	-392	0.0	0.0
961.12	131	-392	-130	0.0	0.0
961.12	131	-392	132	0.0	0.0
961.12	131	-392	394	0.0	0.0
961.12	131	-130	-392	0.0	0.0
961.12	131	-130	-130	0.0	0.0
961.12	131	-130	132	0.0	0.0
961.12	131	-130	394	0.0	0.0
961.12	393	-392	-392	0.0	0.0
961.12	393	-392	-130	0.0	0.0
961.12	393	-392	132	0.0	0.0
961.12	393	-392	394	0.0	0.0
961.12	393	-130	-392	0.0	0.0
961.12	393	-130	-130	0.0	0.0
961.12	393	-130	132	0.0	0.0
961.12	393	-130	394	0.0	0.0
1234.1	131	-392	-392	0.0	0.0
1234.1	131	-392	-130	0.0	0.0
1234.1	131	-392	132	0.0	0.0
1234.1	131	-392	394	0.0	0.0
1234.1	131	-130	-392	0.0	0.0
1234.1	131	-130	-130	0.0	0.0
1234.1	131	-130	132	0.0	0.0
1234.1	131	-130	394	0.0	0.0
1234.1	393	-392	-392	0.0	0.0
1234.1	393	-392	-130	0.0	0.0
1234.1	393	-392	132	0.0	0.0
1234.1	393	-392	394	0.0	0.0
1234.1	393	-130	-392	0.0	0.0
1234.1	393	-130	-130	0.0	0.0
1234.1	393	-130	132	0.0	0.0
1234.1	393	-130	394	0.0	0.0
1584.6	131	-392	-392	0.0	0.0
1584.6	131	-392	-130	0.0	0.0
1584.6	131	-392	132	0.0	0.0
1584.6	131	-392	394	0.0	0.0
1584.6	131	-130	-392	0.0	0.0
1584.6	131	-130	-130	0.0	0.0
1584.6	131	-130	132	0.0	0.0
1584.6	131	-130	394	0.0	0.0
1584.6	393	-392	-392	0.0	0.0
1584.6	393	-392	-130	0.0	0.0
1584.6	393	-392	132	0.0	0.0
1584.6	393	-392	394	0.0	0.0
1584.6	393	-130	-392	0.0	0.0
1584.6	393	-130	-130	0.0	0.0
1584.6	393	-130	132	0.0	0.0
1584.6	393	-130	394	0.0	0.0
2034.7	131	-392	-392	0.0	0.0
2034.7	131	-392	-130	0.0	0.0
2034.7	131	-392	132	0.0	0.0
2034.7	131	-392	394	0.0	0.0
2034.7	131	-130	-392	0.0	0.0
2034.7	131	-130	-130	0.0	0.0
2034.7	131	-130	132	0.0	0.0
2034.7	131	-130	394	0.0	0.0
2034.7	393	-392	-392	0.0	0.0
2034.7	393	-392	-130	0.0	0.0
2034.7	393	-392	132	0.0	0.0
2034.7	393	-392	394	0.0	0.0
2034.7	393	-130	-392	0.0	0.0
2034.7	393	-130	-130	0.0	0.0
2034.7	393	-130	132	0.0	0.0
2034.7	393	-130	394	0.0	0.0
2248.7	131	-392	-392	0.0	0.0
2248.7	131	-392	-130	0.0	0.0
2248.7	131	-392	132	0.0	0.0
2248.7	131	-392	394	0.0	0.0
2248.7	131	-130	-392	0.0	0.0
2248.7	131	-130	-130	0.0	0.0
2248.7	131	-130	132	0.0	0.0
2248.7	131	-130	394	0.0	0.0
2248.7	393	-392	-392	0.0	0.0
2248.7	393	-392	-130	0.0	0.0
2248.7	393	-392	132	0.0	0.0
2248.7	393	-392	394	0.0	0.0
2248.7	393	-130	-392	0.0	0.0
2248.7	393	-130	-130	0.0	0.0
2248.7	393	-130	132	0.0	0.0
2248.7	393	-130	394	0.0	0.0
2485.2	131	-392	-392	0.0	0.0
2485.2	131	-392	-130	0.0	0.0
2485.2	131	-392	132	0.0	0.0
2485.2	131	-392	394	0.0	0.0
2485.2	131	-130	-392	0.0	0.0
2485.2	131	-130	-130	0.0	0.0
2485.2	131	-130	132	0.0	0.0
2485.2	131	-130	394	0.0	0.0
2485.2	393	-392	-392	0.0	0.0
2485.2	393	-392	-130	0.0	0.0
2485.2	393	-392	132	0.0	0.0
2485.2	393	-392	394	0.0	0.0
2485.2	393	-130	-392	0.0	0.0
2485.2	393	-130	-130	0.0	0.0
2485.2	393	-130	132	0.0	0.0
2485.2	393	-130	394	0.0	0.0
2612.6	131	-392	-392	0.0	0.0
2612.6	131	-392	-130	0.0	0.0
2612.6	131	-392	132	0.0	0.0
2612.6	131	-392	394	0.0	0.0
2612.6	131	-130	-392	0.0	0.0
2612.6	131	-130	-130	0.0	0.0
2612.6	131	-130	132	0.0	0.0
2612.6	131	-130	394	0.0	0.0
2612.6	393	-392	-392	0.0	0.0
2612.6	393	-392	-130	0.0	0.0
2612.6	393	-392	132	0.0	0.0
2612.6	393	-392	394	0.0	0.0
2612.6	393	-130	-392	0.0	0.0
2612.6	393	-130	-130	0.0	0.0
2612.6	393	-130	132	0.0	0.0
2612.6	393	-130	394	0.0	0.0
2746.5	131	-392	-392	0.0	0.0
2746.5	131	-392	-130	0.0	0.0
2746.5	131	-392	132	0.0	0.0
2746.5	131	-392	394	0.0	0.0
2746.5	131	-130	-392	0.0	0.0
2746.5	131	-130	-130	0.0	0.0
2746.5	131	-130	132	0.0	0.0
2746.5	131	-130	394	0.0	0.0
2746.5	393	-392	-392	0.0	0.0
2746.5	393	-392	-130	0.0	0.0
2746.5	393	-392	132	0.0	0.0
2746.5	393	-392	394	0.0	0.0
2746.5	393	-130	-392	0.0	0.0
2746.5	393	-130	-130	0.0	0.0
2746.5	393	-130	132	0.0	0.0
2746.5	393	-130	394	0.0	0.0
3035.4	131	-392	-392	0.0	0.0
3035.4	131	-392	-130	0.0	0.0
3035.4	131	-392	132	0.0	0.0
3035.4	131	-392	394	0.0	0.0
3035.4	131	-130	-392	0.0	0.0
3035.4	131	-130	-130	0.0	0.0
3035.4	131	-130	132	0.0	0.0
3035.4	131	-130	394	0.0	0.0
3035.4	393	-392	-392	0.0	0.0
3035.4	393	-392	-130	0.0	0.0
3035.4	393	-392	132	0.0	0.0
3035.4	393	-392	394	0.0	0.0
3035.4	393	-130	-392	0.0	0.0
3035.4	393	-130	-130	0.0	0.0
3035.4	393	-130	132	0.0	0.0
3035.4	393	-130	394	0.0	0.0
3354.6	131	-392	-392	0.0	0.0
3354.6	131	-392	-130	0.0	0.0
3354.6	131	-392	132	0.0	0.0
3354.6	131	-392	394	0.0	0.0
3354.6	131	-130	-392	0.0	0.0
3354.6	131	-130	-130	0.0	0.0
3354.6	131	-130	132	0.0	0.0
3354.6	131	-130	394	0.0	0.0
3354.6	393	-392	-392	0.0	0.0
3354.6	393	-392	-130	0.0	0.0
3354.6	393	-392	132	0.0	0.0
3354.6	393	-392	394	0.0	0.0
3354.6	393	-130	-392	0.0	0.0
3354.6	393	-130	-130	0.0	0.0
3354.6	393	-130	132	0.0	0.0
3354.6	393	-130	394	0.0	0.0
3707.4	131	-392	-392	0.0	0.0
3707.4	131	-392	-130	0.0	0.0
3707.4	131	-392	132	0.0	0.0
3707.4	131	-392	394	0.0	0.0
3707.4	131	-130	-392	0.0	0.0
3707.4	131	-130	-130	0.0	0.0
3707.4	131	-130	132	0.0	0.0
3707.4	131	-130	394	0.0	0.0
3707.4	393	-392	-392	0.0	0.0
3707.4	393	-392	-130	0.0	0.0
